1. Ode to Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,23,24,23,19,19,16,14,19,21,21,21,19,23,21,19,14,16,19,19,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,35,36,35,31,31,28,26,31,33,33,33,31,35,33,31,26,28,31,31,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,47,48,47,43,43,40,38,43,45,45,45,43,47,45,43,38,40,43,43,47,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,59,60,59,55,55,52,50,55,57,57,57,55,59,57,55,50,52,55,55,59,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,72,71,72,71,67,67,64,62,67,69,69,69,67,71,69,67,62,64,67,67,71,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,84,83,84,83,79,79,76,74,79,81,81,81,79,83,81,79,74,76,79,79,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42. Gangnam Style by Psy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3,3,3,3,6,-9,3,3,3,2,1,-2,-9,3,3,3,3,6,-9,3,3,3,2,1,-2,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15,15,15,15,18,3,15,15,15,14,13,10,3,15,15,15,15,18,3,15,15,15,14,13,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,27,27,27,27,30,15,27,27,27,26,25,22,15,27,27,27,27,30,15,27,27,27,26,25,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,39,39,39,39,42,27,39,39,39,38,37,34,27,39,39,39,39,42,27,39,39,39,38,37,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,51,51,51,51,54,39,51,51,51,50,49,46,39,51,51,51,51,54,39,51,51,51,50,49,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,63,63,63,63,66,51,63,63,63,62,61,58,51,63,63,63,63,66,51,63,63,63,62,61,58,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,75,75,75,75,78,63,75,75,75,74,73,70,63,75,75,75,75,78,63,75,75,75,74,73,70,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43. Legend of Zelda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4,-1,3,15,-4,-1,-4,-6,-2,3,15,-6,-2,-6,-8,-4,-1,11,-8,-4,-8,-9,-5,-2,10,-9,-5,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,15,27,8,11,8,6,10,15,27,6,10,6,4,8,11,23,4,8,4,3,7,10,22,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,27,39,20,23,20,18,22,27,39,18,22,18,16,20,23,35,16,20,16,15,19,22,34,15,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,35,39,51,32,35,32,30,34,39,51,30,34,30,28,32,35,47,28,32,28,27,31,34,46,27,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,47,51,63,44,47,44,42,46,51,63,42,46,42,40,44,47,59,40,44,40,39,43,46,58,39,43,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,59,63,75,56,59,56,54,58,63,75,54,58,54,52,56,59,71,52,56,52,51,55,58,70,51,55,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,71,75,87,68,71,68,66,70,75,87,66,70,66,64,68,71,83,64,68,64,63,67,70,82,63,67,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,83,87,99,80,83,80,78,82,87,99,78,82,78,76,80,83,95,76,80,76,75,79,82,94,75,79,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44. Pirates of the Caribbean ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,6,6,6,8,9,9,9,11,8,8,6,4,4,6,1,4,6,6,6,8,9,9,9,9,11,8,8,6,4,6,1,4,6,6,6,9,11,11,11,13,15,15,13,11,13,6,6,8,9,9,11,13,6,9,8,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,18,18,18,20,21,21,21,23,20,20,18,16,16,18,13,16,18,18,18,20,21,21,21,21,23,20,20,18,16,18,13,16,18,18,18,21,23,23,23,25,27,27,25,23,25,18,18,20,21,21,23,25,18,21,20,20,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,28,30,30,30,32,33,33,33,35,32,32,30,28,28,30,25,28,30,30,30,32,33,33,33,33,35,32,32,30,28,30,25,28,30,30,30,33,35,35,35,37,39,39,37,35,37,30,30,32,33,33,35,37,30,33,32,32,33,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,40,42,42,42,44,45,45,45,47,44,44,42,40,40,42,37,40,42,42,42,44,45,45,45,45,47,44,44,42,40,42,37,40,42,42,42,45,47,47,47,49,51,51,49,47,49,42,42,44,45,45,47,49,42,45,44,44,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
49,52,54,54,54,56,57,57,57,59,56,56,54,52,52,54,49,52,54,54,54,56,57,57,57,57,59,56,56,54,52,54,49,52,54,54,54,57,59,59,59,61,63,63,61,59,61,54,54,56,57,57,59,61,54,57,56,56,57,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,64,66,66,66,68,69,69,69,71,68,68,66,64,64,66,61,64,66,66,66,68,69,69,69,69,71,68,68,66,64,66,61,64,66,66,66,69,71,71,71,73,75,75,73,71,73,66,66,68,69,69,71,73,66,69,68,68,69,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,76,78,78,78,80,81,81,81,83,80,80,78,76,76,78,73,76,78,78,78,80,81,81,81,81,83,80,80,78,76,78,73,76,78,78,78,81,83,83,83,85,87,87,85,83,85,78,78,80,81,81,83,85,78,81,80,80,81,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,88,90,90,90,92,93,93,93,95,92,92,90,88,88,90,85,88,90,90,90,92,93,93,93,93,95,92,92,90,88,90,85,88,90,90,90,93,95,95,95,97,99,99,97,95,97,90,90,92,93,93,95,97,90,93,92,92,93,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45. Pink Panther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5,-4,-2,-1,-5,-4,-2,-1,4,3,-4,-1,3,2,1,-1,-4,-6,-4,-5,-4,-2,-1,-5,-4,-2,-1,4,3,-1,2,8,7,-5,-4,-2,-1,-5,-4,-2,-6,2,4,6,-1,3,2,1,-1,-4,-6,-4,8,6,3,1,-1,-4,2,1,2,1,2,1,-1,-4,-6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4
7,8,10,11,7,8,10,11,16,15,8,11,15,14,13,11,8,6,8,7,8,10,11,7,8,10,11,16,15,11,14,20,19,7,8,10,11,7,8,10,6,14,16,18,11,15,14,13,11,8,6,8,20,18,15,13,11,8,14,13,14,13,14,13,11,8,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
19,20,22,23,19,20,22,23,28,27,20,23,27,26,25,23,20,18,20,19,20,22,23,19,20,22,23,28,27,23,26,32,31,19,20,22,23,19,20,22,18,26,28,30,23,27,26,25,23,20,18,20,32,30,27,25,23,20,26,25,26,25,26,25,23,20,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
31,32,34,35,31,32,34,35,40,39,32,35,39,38,37,35,32,30,32,31,32,34,35,31,32,34,35,40,39,35,38,44,43,31,32,34,35,31,32,34,30,38,40,42,35,39,38,37,35,32,30,32,44,42,39,37,35,32,38,37,38,37,38,37,35,32,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
43,44,46,47,43,44,46,47,52,51,44,47,51,50,49,47,44,42,44,43,44,46,47,43,44,46,47,52,51,47,50,56,55,43,44,46,47,43,44,46,42,50,52,54,47,51,50,49,47,44,42,44,56,54,51,49,47,44,50,49,50,49,50,49,47,44,42,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
55,56,58,59,55,56,58,59,64,63,56,59,63,62,61,59,56,54,56,55,56,58,59,55,56,58,59,64,63,59,62,68,67,55,56,58,59,55,56,58,54,62,64,66,59,63,62,61,59,56,54,56,68,66,63,61,59,56,62,61,62,61,62,61,59,56,54,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
67,68,70,71,67,68,70,71,76,75,68,71,75,74,73,71,68,66,68,67,68,70,71,67,68,70,71,76,75,71,74,80,79,67,68,70,71,67,68,70,66,74,76,78,71,75,74,73,71,68,66,68,80,78,75,73,71,68,74,73,74,73,74,73,71,68,66,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
79,80,82,83,79,80,82,83,88,87,80,83,87,86,85,83,80,78,80,79,80,82,83,79,80,82,83,88,87,83,86,92,91,79,80,82,83,79,80,82,78,86,88,90,83,87,86,85,83,80,78,80,92,90,87,85,83,80,86,85,86,85,86,85,83,80,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46. Take 5 Dave Brubeck Quartet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10,-5,-2,0,1,2,1,0,-2,-10,-7,-5,-3,-2,-3,-5,-7,-5,-7,-5,-7,-9,-10,-12,-10,7,10,7,9,0,2,3,5,9,5,2,-2,0,1,2,3,7,3,0,-3,-2,5,3,2,-2,0,1,2,1,2,3,5,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,10,12,13,14,13,12,10,2,5,7,9,10,9,7,5,7,5,7,5,3,2,0,2,19,22,19,21,12,14,15,17,21,17,14,10,12,13,14,15,19,15,12,9,10,17,15,14,10,12,13,14,13,14,15,17,16,17,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,19,22,24,25,26,25,24,22,14,17,19,21,22,21,19,17,19,17,19,17,15,14,12,14,31,34,31,33,24,26,27,29,33,29,26,22,24,25,26,27,31,27,24,21,22,29,27,26,22,24,25,26,25,26,27,29,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,31,34,36,37,38,37,36,34,26,29,31,33,34,33,31,29,31,29,31,29,27,26,24,26,43,46,43,45,36,38,39,41,45,41,38,34,36,37,38,39,43,39,36,33,34,41,39,38,34,36,37,38,37,38,39,41,40,41,42,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,43,46,48,49,50,49,48,46,38,41,43,45,46,45,43,41,43,41,43,41,39,38,36,38,55,58,55,57,48,50,51,53,57,53,50,46,48,49,50,51,55,51,48,45,46,53,51,50,46,48,49,50,49,50,51,53,52,53,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,55,58,60,61,62,61,60,58,50,53,55,57,58,57,55,53,55,53,55,53,51,50,48,50,67,70,67,69,60,62,63,65,69,65,62,58,60,61,62,63,67,63,60,57,58,65,63,62,58,60,61,62,61,62,63,65,64,65,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,67,70,72,73,74,73,72,70,62,65,67,69,70,69,67,65,67,65,67,65,63,62,60,62,79,82,79,81,72,74,75,77,81,77,74,70,72,73,74,75,79,75,72,69,70,77,75,74,70,72,73,74,73,74,75,77,76,77,78,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,79,82,84,85,86,85,84,82,74,77,79,81,82,81,79,77,79,77,79,77,75,74,72,74,91,94,91,93,84,86,87,89,93,89,86,82,84,85,86,87,91,87,84,81,82,89,87,86,82,84,85,86,85,86,87,89,88,89,90,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,91,94,96,97,98,97,96,94,86,89,91,93,94,93,91,89,91,89,91,89,87,86,84,86,103,106,103,105,96,98,99,101,105,101,98,94,96,97,98,99,103,99,96,93,94,101,99,98,94,96,97,98,97,98,99,101,100,101,102,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47. Perfect by Ed Sheeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5,-5,-5,-5,-3,4,2,4,4,4,4,2,0,4,4,4,4,2,0,5,4,0,-5,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,7,7,9,16,14,16,16,16,16,14,12,16,16,16,16,14,12,17,16,12,7,16,17,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,19,19,21,28,26,28,28,28,28,26,24,28,28,28,28,26,24,29,28,24,19,28,29,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,31,31,33,40,38,40,40,40,40,38,36,40,40,40,40,38,36,41,40,36,31,40,41,40,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,43,43,45,52,50,52,52,52,52,50,48,52,52,52,52,50,48,53,52,48,43,52,53,52,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,55,55,57,64,62,64,64,64,64,62,60,64,64,64,64,62,60,65,64,60,55,64,65,64,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67,67,67,69,76,74,76,76,76,76,74,72,76,76,76,76,74,72,77,76,72,67,76,77,76,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,79,79,81,88,86,88,88,88,88,86,84,88,88,88,88,86,84,89,88,84,79,88,89,88,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48. My heart Will Go On by Titanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,1,-6,6,4,3,1,3,4,3,1,-1,-3,-1,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,6,18,16,15,13,15,16,15,13,11,9,11,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,25,18,30,28,27,25,27,28,27,25,23,21,23,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,37,30,42,40,39,37,39,40,39,37,35,33,35,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,49,42,54,52,51,49,51,52,51,49,47,45,47,45,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,61,54,66,64,63,61,63,64,63,61,59,57,59,57,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,73,66,78,76,75,73,75,76,75,73,71,69,71,69,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,85,78,90,88,87,85,87,88,87,85,83,81,83,81,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49. Radioactive by Imagine Dragons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-3,-4,-3,-9,0,-3,-4,-3,-9,4,4,4,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9,8,9,3,12,9,8,9,3,16,16,16,16,15,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,21,20,21,15,24,21,20,21,15,28,28,28,28,27,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,33,32,33,27,36,33,32,33,27,40,40,40,40,39,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,45,44,45,39,48,45,44,45,39,52,52,52,52,51,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,57,56,57,51,60,57,56,57,51,64,64,64,64,63,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,69,68,69,63,72,69,68,69,63,76,76,76,76,75,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,81,80,81,75,84,81,80,81,75,88,88,88,88,87,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
